Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L200_r000500.in,500,100000,1,nvtx_pushpop_sum,39.8,558008,1,558008.0,558008.0,558008,558008,0.0,:fixpoint
synth_L200_r000500.in,500,100000,1,nvtx_sum,60.2,845578,1,845578.0,845578.0,845578,845578,0.0,PushPop,:build_reverse_tables
synth_L200_r000500.in,500,100000,1,nvtx_sum,39.8,558008,1,558008.0,558008.0,558008,558008,0.0,PushPop,:fixpoint
synth_L200_r000500.in,500,100000,1,cuda_gpu_kern_sum,98.0,356414,1,356414.0,356414.0,356414,356414,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r000500.in,500,100000,1,cuda_gpu_kern_sum,2.0,7231,1,7231.0,7231.0,7231,7231,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r000500.in,500,100000,2,wall,100.0,546874869,1,,,,,,total
synth_L200_r000500.in,500,100000,2,nvtx_pushpop_sum,56.0,803894,1,803894.0,803894.0,803894,803894,0.0,:build_reverse_tables
synth_L200_r000500.in,500,100000,2,nvtx_pushpop_sum,44.0,632021,1,632021.0,632021.0,632021,632021,0.0,:fixpoint
synth_L200_r000500.in,500,100000,2,nvtx_sum,56.0,803894,1,803894.0,803894.0,803894,803894,0.0,PushPop,:build_reverse_tables
synth_L200_r000500.in,500,100000,2,nvtx_sum,44.0,632021,1,632021.0,632021.0,632021,632021,0.0,PushPop,:fixpoint
synth_L200_r000500.in,500,100000,2,cuda_gpu_kern_sum,98.0,355166,1,355166.0,355166.0,355166,355166,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r000500.in,500,100000,2,cuda_gpu_kern_sum,2.0,7296,1,7296.0,7296.0,7296,7296,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r000500.in,500,100000,3,wall,100.0,527696572,1,,,,,,total
synth_L200_r000500.in,500,100000,3,nvtx_pushpop_sum,60.3,832365,1,832365.0,832365.0,832365,832365,0.0,:build_reverse_tables
synth_L200_r000500.in,500,100000,3,nvtx_pushpop_sum,39.7,547620,1,547620.0,547620.0,547620,547620,0.0,:fixpoint
synth_L200_r000500.in,500,100000,3,nvtx_sum,60.3,832365,1,832365.0,832365.0,832365,832365,0.0,PushPop,:build_reverse_tables
synth_L200_r000500.in,500,100000,3,nvtx_sum,39.7,547620,1,547620.0,547620.0,547620,547620,0.0,PushPop,:fixpoint
synth_L200_r000500.in,500,100000,3,cuda_gpu_kern_sum,98.0,349981,1,349981.0,349981.0,349981,349981,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r000500.in,500,100000,3,cuda_gpu_kern_sum,2.0,7136,1,7136.0,7136.0,7136,7136,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r001000.in,1000,200000,1,wall,100.0,476184389,1,,,,,,total
synth_L200_r001000.in,1000,200000,1,nvtx_pushpop_sum,66.1,2082904,1,2082904.0,2082904.0,2082904,2082904,0.0,:build_reverse_tables
synth_L200_r001000.in,1000,200000,1,nvtx_pushpop_sum,33.9,1069554,1,1069554.0,1069554.0,1069554,1069554,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,1,nvtx_sum,66.1,2082904,1,2082904.0,2082904.0,2082904,2082904,0.0,PushPop,:build_reverse_tables
synth_L200_r001000.in,1000,200000,1,nvtx_sum,33.9,1069554,1,1069554.0,1069554.0,1069554,1069554,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,1,cuda_gpu_kern_sum,98.5,768315,1,768315.0,768315.0,768315,768315,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r001000.in,1000,200000,1,cuda_gpu_kern_sum,1.5,11584,1,11584.0,11584.0,11584,11584,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r001000.in,1000,200000,2,wall,100.0,551370826,1,,,,,,total
synth_L200_r001000.in,1000,200000,2,nvtx_pushpop_sum,67.3,2032575,1,2032575.0,2032575.0,2032575,2032575,0.0,:build_reverse_tables
synth_L200_r001000.in,1000,200000,2,nvtx_pushpop_sum,32.7,989328,1,989328.0,989328.0,989328,989328,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,2,nvtx_sum,67.3,2032575,1,2032575.0,2032575.0,2032575,2032575,0.0,PushPop,:build_reverse_tables
synth_L200_r001000.in,1000,200000,2,nvtx_sum,32.7,989328,1,989328.0,989328.0,989328,989328,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,2,cuda_gpu_kern_sum,98.5,777914,1,777914.0,777914.0,777914,777914,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r001000.in,1000,200000,2,cuda_gpu_kern_sum,1.5,11680,1,11680.0,11680.0,11680,11680,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r001000.in,1000,200000,3,wall,100.0,554346720,1,,,,,,total
synth_L200_r001000.in,1000,200000,3,nvtx_pushpop_sum,66.5,2145004,1,2145004.0,2145004.0,2145004,2145004,0.0,:build_reverse_tables
synth_L200_r001000.in,1000,200000,3,nvtx_pushpop_sum,33.5,1080595,1,1080595.0,1080595.0,1080595,1080595,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,3,nvtx_sum,66.5,2145004,1,2145004.0,2145004.0,2145004,2145004,0.0,PushPop,:build_reverse_tables
synth_L200_r001000.in,1000,200000,3,nvtx_sum,33.5,1080595,1,1080595.0,1080595.0,1080595,1080595,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,3,cuda_gpu_kern_sum,98.5,786778,1,786778.0,786778.0,786778,786778,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r001000.in,1000,200000,3,cuda_gpu_kern_sum,1.5,11968,1,11968.0,11968.0,11968,11968,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r002000.in,2000,400000,1,wall,100.0,538192870,1,,,,,,total
synth_L200_r002000.in,2000,400000,1,nvtx_pushpop_sum,71.2,4103522,1,4103522.0,4103522.0,4103522,4103522,0.0,:build_reverse_tables
synth_L200_r002000.in,2000,400000,1,nvtx_pushpop_sum,28.8,1662756,1,1662756.0,1662756.0,1662756,1662756,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,1,nvtx_sum,71.2,4103522,1,4103522.0,4103522.0,4103522,4103522,0.0,PushPop,:build_reverse_tables
synth_L200_r002000.in,2000,400000,1,nvtx_sum,28.8,1662756,1,1662756.0,1662756.0,1662756,1662756,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,1,cuda_gpu_kern_sum,98.4,1446325,1,1446325.0,1446325.0,1446325,1446325,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r002000.in,2000,400000,1,cuda_gpu_kern_sum,1.6,23744,1,23744.0,23744.0,23744,23744,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r002000.in,2000,400000,2,wall,100.0,614281672,1,,,,,,total
synth_L200_r002000.in,2000,400000,2,nvtx_pushpop_sum,71.2,4102164,1,4102164.0,4102164.0,4102164,4102164,0.0,:build_reverse_tables
synth_L200_r002000.in,2000,400000,2,nvtx_pushpop_sum,28.8,1661768,1,1661768.0,1661768.0,1661768,1661768,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,2,nvtx_sum,71.2,4102164,1,4102164.0,4102164.0,4102164,4102164,0.0,PushPop,:build_reverse_tables
synth_L200_r002000.in,2000,400000,2,nvtx_sum,28.8,1661768,1,1661768.0,1661768.0,1661768,1661768,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,2,cuda_gpu_kern_sum,98.4,1449493,1,1449493.0,1449493.0,1449493,1449493,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r002000.in,2000,400000,2,cuda_gpu_kern_sum,1.6,24000,1,24000.0,24000.0,24000,24000,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r002000.in,2000,400000,3,wall,100.0,620519683,1,,,,,,total
synth_L200_r002000.in,2000,400000,3,nvtx_pushpop_sum,71.6,4193435,1,4193435.0,4193435.0,4193435,4193435,0.0,:build_reverse_tables
synth_L200_r002000.in,2000,400000,3,nvtx_pushpop_sum,28.4,1661162,1,1661162.0,1661162.0,1661162,1661162,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,3,nvtx_sum,71.6,4193435,1,4193435.0,4193435.0,4193435,4193435,0.0,PushPop,:build_reverse_tables
synth_L200_r002000.in,2000,400000,3,nvtx_sum,28.4,1661162,1,1661162.0,1661162.0,1661162,1661162,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,3,cuda_gpu_kern_sum,98.4,1444309,1,1444309.0,1444309.0,1444309,1444309,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r002000.in,2000,400000,3,cuda_gpu_kern_sum,1.6,23808,1,23808.0,23808.0,23808,23808,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r004000.in,4000,800000,1,wall,100.0,657528912,1,,,,,,total
synth_L200_r004000.in,4000,800000,1,nvtx_pushpop_sum,82.4,8378867,1,8378867.0,8378867.0,8378867,8378867,0.0,:build_reverse_tables
synth_L200_r004000.in,4000,800000,1,nvtx_pushpop_sum,17.6,1786271,1,1786271.0,1786271.0,1786271,1786271,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,1,nvtx_sum,82.4,8378867,1,8378867.0,8378867.0,8378867,8378867,0.0,PushPop,:build_reverse_tables
synth_L200_r004000.in,4000,800000,1,nvtx_sum,17.6,1786271,1,1786271.0,1786271.0,1786271,1786271,0.0,PushPop,:fixpoint
synth_L200_r004000.in,4000,800000,1,cuda_gpu_kern_sum,97.3,1550548,1,1550548.0,1550548.0,1550548,1550548,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r004000.in,4000,800000,1,cuda_gpu_kern_sum,2.7,43712,1,43712.0,43712.0,43712,43712,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r004000.in,4000,800000,2,wall,100.0,688277184,1,,,,,,total
synth_L200_r004000.in,4000,800000,2,nvtx_pushpop_sum,81.3,7851393,1,7851393.0,7851393.0,7851393,7851393,0.0,:build_reverse_tables
synth_L200_r004000.in,4000,800000,2,nvtx_pushpop_sum,18.7,1800184,1,1800184.0,1800184.0,1800184,1800184,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,2,nvtx_sum,81.3,7851393,1,7851393.0,7851393.0,7851393,7851393,0.0,PushPop,:build_reverse_tables
synth_L200_r004000.in,4000,800000,2,nvtx_sum,18.7,1800184,1,1800184.0,1800184.0,1800184,1800184,0.0,PushPop,:fixpoint
synth_L200_r004000.in,4000,800000,2,cuda_gpu_kern_sum,97.2,1545749,1,1545749.0,1545749.0,1545749,1545749,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r004000.in,4000,800000,2,cuda_gpu_kern_sum,2.8,43775,1,43775.0,43775.0,43775,43775,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r004000.in,4000,800000,3,wall,100.0,726686637,1,,,,,,total
synth_L200_r004000.in,4000,800000,3,nvtx_pushpop_sum,82.5,8399289,1,8399289.0,8399289.0,8399289,8399289,0.0,:build_reverse_tables
synth_L200_r004000.in,4000,800000,3,nvtx_pushpop_sum,17.5,1783231,1,1783231.0,1783231.0,1783231,1783231,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,3,nvtx_sum,82.5,8399289,1,8399289.0,8399289.0,8399289,8399289,0.0,PushPop,:build_reverse_tables
synth_L200_r004000.in,4000,800000,3,nvtx_sum,17.5,1783231,1,1783231.0,1783231.0,1783231,1783231,0.0,PushPop,:fixpoint
synth_L200_r004000.in,4000,800000,3,cuda_gpu_kern_sum,97.2,1548404,1,1548404.0,1548404.0,1548404,1548404,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r004000.in,4000,800000,3,cuda_gpu_kern_sum,2.8,43968,1,43968.0,43968.0,43968,43968,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r008000.in,8000,1600000,1,wall,100.0,880202207,1,,,,,,total
synth_L200_r008000.in,8000,1600000,1,nvtx_pushpop_sum,90.0,16779678,1,16779678.0,16779678.0,16779678,16779678,0.0,:build_reverse_tables
synth_L200_r008000.in,8000,1600000,1,nvtx_pushpop_sum,10.0,1868498,1,1868498.0,1868498.0,1868498,1868498,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,1,nvtx_sum,90.0,16779678,1,16779678.0,16779678.0,16779678,16779678,0.0,PushPop,:build_reverse_tables
synth_L200_r008000.in,8000,1600000,1,nvtx_sum,10.0,1868498,1,1868498.0,1868498.0,1868498,1868498,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,1,cuda_gpu_kern_sum,95.0,1584629,1,1584629.0,1584629.0,1584629,1584629,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r008000.in,8000,1600000,1,cuda_gpu_kern_sum,5.0,83423,1,83423.0,83423.0,83423,83423,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r008000.in,8000,1600000,2,wall,100.0,955540137,1,,,,,,total
synth_L200_r008000.in,8000,1600000,2,nvtx_pushpop_sum,89.8,16134032,1,16134032.0,16134032.0,16134032,16134032,0.0,:build_reverse_tables
synth_L200_r008000.in,8000,1600000,2,nvtx_pushpop_sum,10.2,1837542,1,1837542.0,1837542.0,1837542,1837542,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,2,nvtx_sum,89.8,16134032,1,16134032.0,16134032.0,16134032,16134032,0.0,PushPop,:build_reverse_tables
synth_L200_r008000.in,8000,1600000,2,nvtx_sum,10.2,1837542,1,1837542.0,1837542.0,1837542,1837542,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,2,cuda_gpu_kern_sum,94.9,1554197,1,1554197.0,1554197.0,1554197,1554197,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r008000.in,8000,1600000,2,cuda_gpu_kern_sum,5.1,83232,1,83232.0,83232.0,83232,83232,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L200_r008000.in,8000,1600000,3,wall,100.0,950635849,1,,,,,,total
synth_L200_r008000.in,8000,1600000,3,nvtx_pushpop_sum,90.1,16642832,1,16642832.0,16642832.0,16642832,16642832,0.0,:build_reverse_tables
synth_L200_r008000.in,8000,1600000,3,nvtx_pushpop_sum,9.9,1836443,1,1836443.0,1836443.0,1836443,1836443,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,3,nvtx_sum,90.1,16642832,1,16642832.0,16642832.0,16642832,16642832,0.0,PushPop,:build_reverse_tables
synth_L200_r008000.in,8000,1600000,3,nvtx_sum,9.9,1836443,1,1836443.0,1836443.0,1836443,1836443,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,3,cuda_gpu_kern_sum,94.9,1554100,1,1554100.0,1554100.0,1554100,1554100,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L200_r008000.in,8000,1600000,3,cuda_gpu_kern_sum,5.1,83360,1,83360.0,83360.0,83360,83360,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
